,qid,question_text,target
960677,bc36c923df2c5e3948b1,Why does the US deny the native American genocide?,1
37138,0741b4618969677c545e,There are 5 consecutive odd numbers.if the difference between square of the average of first two odd numbers and the square of the average of last two odd numbers is 492. What is the smallest number?,0
555871,6ceae929c9365456022b,Do you think that the developed countries use environmental concerns against the developing countries?,0
423208,52f3fdd33d5f21575946,What is Procter & Gamble like as a company?,0
619391,794b3e0a90d1dcec57b4,Does Pakistan have there own Disco beats or share that of Punjab India?,0
908619,b20a2411082a2a41c65d,What's the cheapest way to ship a queen sized mattress from Mumbai to Pune? How much should I expect to pay for this?,0
511801,643b13d11591a1a57f7c,Is it wrong that I'm enjoying the Trump presidency and it's sheer entertainment value?,0
33740,069b5d5e04b728feaad6,What does our sleeping position tell about our personality?,0
74721,0e9fdd35f804eecaa27d,What are some good undergrad illustration programmes in the USA?,0
570390,6fc2a20c823a36cfc83c,Is my body as out of shape as I think it is?,0
904186,b12d4fd98d36826b2f53,How can I avoid or reduce overthinking?,0
673685,83f17ae2bcabbbc7a212,Can insect concentrations be detected remotely from the air?,0
873138,ab0ffffeb234cb3c7e1c,How do I TRACK marriage CERTIFICATE STATUS in Mumbai?,0
464443,5af15beca23c8e897402,How can I get my mum to let me feel her vagina and taste it has been a long term lust of mine I have always masturbating about her?,1
585250,72a82c578dc3c20cd90e,What thing should I know before making an app?,0
922151,b4b305cd580f41414d94,How were Chris Foote Wood's early years of political career like?,0
747848,92818665bb0997553325,How do I sign in my Gmail when have lost my recovery phone number?,0
24805,04dd6a7ca48892d18a2d,Who is the biggest fan of Taapsee Pannu?,0
352087,450292105d059a1581ae,Why would cats choose to drink dirty water instead of fresh water out of a clean bowl?,0
1016559,c731a1b2b6b35547c8b4,How can the temperature in the Atacama Desert be described?,0
116695,16d60711b967fb1ad35d,"Italy has now elected a fascist, anti-EU party for government. How long will the European Union last?",1
746213,922bb559fcf8d0fea73a,What are some eating habits of pigs?,0
208281,28bc1eca1e98010558f1,It seems like Quora has improved. What is the UX process of Quora?,0
711599,8b4e7da9eb0bc1939ef1,When snow fall happens in Kashmir?,0
652276,7fc37c1d936ee8ab8466,What was your Choice of OS after Windows phone?,0
60274,0bd5914ad49779e9f826,What are the top universities with distance learning master programs?,0
1000055,c3fb2ad5ad1e647756a1,How is hydrogen in grade 11 prepared in the laboratory?,0
809614,9ea822fa88467e5f95c8,How can I send mail to hr with files?,0
341848,42f7523abf98a1cb48a4,What color matched olive green?,0
28461,059196ebf12c195c60b2,What is the music theory behind the Take on Me piano notes?,0
728919,8eba646930045570b72b,How does the Passenger​ Reservation System in Indian Railways work?,0
810327,9ecad2514b82634ab759,How do you monitor an hallway with a closed circuit camera? What camera do you choose?,0
169845,2133ea3bd62f0ec16fdc,Why do quiet guys refrain from asking girls out? What do they think will happen?,0
708426,8ab409f827c626e9da11,How can I study in USA for free and I am also having some financial crisis?,0
15223,02fc68bfd581978da239,How can I go abroad for studies in law after 12?,0
430446,545cf41b245d431300d9,What is the problem of caste system in India?,0
346192,43d2f9e2f9540c646ddc,Are there any feasible routes for Theresa May and the Conservative party's outright bribery attempt to be blocked?,0
858397,a82f573000ed203ec2ee,Can psychopaths become lethargic and unmotivated?,0
850254,a69798d48e6c349b734b,Why didn't Angelina Jolie make a third Tomb Raider movie?,0
511487,642c6b4880e17b91de9c,Does it ever happen that the first relationship turns out to be successful?,0
412313,50cab47eefca7e311f5e,What is the right Definition of digital marketing? What examples can you mention?,0
822745,a13733a04718d29e76f0,"How I get migration certificate from Maharashtra state board Pune division, I am HSC passout student?",0
242383,2f66b6918caf4ab3f61d,Can transgender men get speak in a high girl voice as well as a man voice?,0
964684,bd00112c649a5b4ea63d,How can you prevent styes?,0
544374,6aa5aa62dcc1a17d9e67,Which has better placements - Naval architecture and ship building at DST Cusat or mechanical at CET?,0
772259,97497771508fd76aee96,Can someone with 180 marks in JEE Advanced 2017 (general) get into any IIT?,0
159019,1f1a61dffa74903b8d09,What happens if air/empty space somehow lost its electromagnetic wave transmitting capability?,0
217985,2aa4ce212c60237b4f68,What is brown sugar scrub?,0
854069,a7560cda3955245a2efa,What happens to kids when they get kidnapped?,0
137731,1af7bf592aef8b3504d3,What are the monster tokens for in Castle Ravenloft?,0
449918,581ddd5e878d4d280751,Do Pakistanis hate Arabs?,1
868635,aa31883ba1df9fa31018,Cash Handling Charges List in SBI Current Account?,0
241771,2f49ace8291f3b164c78,Why don't I talk to any strangers even if I have a lot of stuff in my mind?,0
62179,0c343bbe7ac07922f5a7,"What are the literary devices found in the book ""Beastly"" by Alex Flinn?",0
32252,064ffd6b80d96bde0000,Would it be feasible economically to build a gas pipeline from Greenland to Europe via Iceland?,0
383696,4b3121e04f1e19c73704,How is ISGEC for trainees?,0
76228,0eeaae0502d1e1813423,How can you teach yourself about science?,0
352606,451ab7d286012859a681,What are public protected areas for?,0
196865,267cd45f15ec22d88271,Why is booze cheap in Goa?,0
390702,4c8955bf55b55388e081,Do many people become rich from investing in stocks?,0
550701,6be6761d312c3f56f45b,What are the highest heels you have ever worn?,0
93305,12451cd8eb69e1adb1fc,While purchasing a mobile phone product insurance will come along with mobile bill?,0
253601,31a2b7658a0e13b8e4fc,Is the Freemason ring given to all its members regardless of degree?,0
586033,72ceff2645041ca67144,Are there any tricks you can perform beforehand to get better translations from Google Translate?,0
16612,0342e43d04a2204a382c,Why would a soldier in Afghanistan ask for money for food?,0
863092,a91d216e525c4ec505ef,What does the black handprint symbol mean?,0
39199,07acd37a79e99258e251,What does it mean to carry yourself? What do people mean when they say that he or she carries themselves very well?,0
952226,ba95645037472cf204a5,Can a person continue his job after clearing SSC until he gets the appointment letter from respective department or he has to leave the job and sit idle after the SSC resulted?,0
839381,a47dff6972b59e0d575c,What is the advice of a mother who doesn't love her daughter?,0
470708,5c2ae1eb7d94e4af1932,"If one wants to be a forensic accountant, is it better to start with ACCA qualification after high school?",0
164901,203b152ee939bb930169,Can any one waste their 2 mins for a life of a farmer?,0
133403,1a1cd2d3d65432085b1f,How can I write a good SOP for IAS research fellowship?,0
1021978,c84654a41fdff7987650,What is green muffler?,0
705668,8a2e3ce8b308fd95d45d,What are some good Massage SPAS in Connecticut that you would recommend?,0
429646,5433cea31873ddb1b25b,How did you find courage to start your own business?,0
402691,4ee89f8596a413b9f54f,Why silicate is soluble in water and its solution is strongly alkaline due to the hydrolysis?,0
546707,6b19b2e45a329f931cd7,Which type of lens is used in projector?,0
185334,243ed9729eb7b08c367f,Would it be possible that all the particle fields of the quantum field theory are other non-spatial dimensions?,0
779609,98b6a7cc6160a231af9e,How good and complete is the neural network toolbox of Matlab?,0
93173,123e2e27616794bc071d,How do you change your pinned answer?,0
917411,b3c326c950dbb29fd885,Why do all the insurance companies deny mediclaim policy to a cancer affected individual?,0
408873,501ea58fd87fcd62e11f,"Is it true that the Catholic Church was only ok with Black African slavery, but condemned the slavery of other peoples, like Native Americans and Japanese?",0
266828,343a3a42a3abbdd225cc,Why do I always get woken up when my dreams get interesting (it's always a family member that wakes me up as if they know what's happening in my dream)?,0
236683,2e4cfddc4a33c8c8afcc,"Will IB HL Physics, Literature and Music look good in a top university application?",0
255706,320c3cebc8eae75a404e,Is CET Trivandrum good for industrial engineering?,0
253525,319e3c53722affeae615,Forty-nine percent of Democrats approve of the meeting between Mr. Trump and Kim. Why are there almost no liberals on Quora who approve of the meeting?,1
208460,28c5626678f3c8f6c0bc,What is life like for an Arab Catholic in Israel that is a Zionist?,1
609967,777245eac5269635a16b,What are the objective of the operation research?,0
178500,22e190a61da65bef5766,"In 200g of water, 0.01 mole of NaCl and 0.02 moles of sucrose are dissolved. what's the depression in freezing point in°C is the solution is ideal?",0
259317,32c12a2312cb75fefdf0,Is there a classification name for creatures with / without blood?,0
603591,76354f47c4265a237610,What are the construction regulations in Bangalore?,0
593237,7432c2c5e469b4c3f3bd,Is it smart to be little dumb?,0
547711,6b4c948ac4a6fe428505,Can breasts get smaller from decrease in estrogen?,0
790233,9ad5e37cc003f21465c4,What is adhaar with digital signature?,0
129770,196437dc0cffb6120029,What are some tips for writing micro tales?,0
879469,ac4e889a8bdbebe52869,Where id The Whale buildings in Amsterdam located?,0
252076,315511a29cc92b2e599c,Redmi India Service center not ready to replace defected phone. As a customer what I can do now?,0
571306,6ff2926f12511daf8c35,"If I get 67 in one node and 96 bootstrap value in another node for 500 replicates, what can I infer?",0
356200,45d17a225dfda6a6c276,What constitutes news in India?,0
116921,16e1e0608c2238a54e25,"What will you do when on Judgement Day you are thrown in a fire at a suppose billion degrees, in hell forever, for denying the way of Allah SWT Islam?",1
876822,abc7ff83cae3d580dc2e,What is the quickest way to get in shape without a gym?,0
981994,c060e019d01efc30cc0d,How can I promote social integration?,0
139990,1b69758b774249192192,How did PK solve his research?,0
975237,bf0fd05b79fe05205927,Why do men have ugly hands?,0
627873,7af5e48523618b4cd3ce,What is the % of calcium oxide in lime?,0
300448,3ad4b34e7d18015cbfea,How can I treat a pinching pain in the back of my head?,0
91878,1200f7907e5d0358cde9,Why is Facebook catering to liberals?,1
1034567,caba89a534b6ac7f68cf,Why are my mosquito bites turning red?,0
879339,ac47eaf5c3563f3227b3,How kink you are?,0
715332,8c06d91b19b1df7de1b8,Is there any sinister tone surrounding the world Heiki in Japan?,0
1008223,c590f3a6fb078a99595d,Which NIT I can get admission with 21.70 rank 1891 mark(gen) in jam mathematics 2017?,0
659118,811b898675d9f4590313,Should I name my daughter Fugliah?,1
80140,0fb10a86a4ccd3195b81,Can nuclear warheads fired from the American base at Ankara reach Iranian cities?,0
537583,694c90ca89bd25ec3b57,Will I get SWE in SRM if I got 159 in SRMJEEE 2017 but my board % in PCM is 53.33% ? If no then how much will I have to pay to get it?,0
742677,9174e53b9b79cfde50d8,What is the chance of getting F2 visa for a Syrian?,0
721263,8d331a2e2e9007c89bab,How can I measure time interval between app_open and app_remove Firebase events?,0
154001,1e1ebca8e1c7f3e75bcf,Could someone ever get addicted to counseling?,0
1001315,c43d482d2c1be9240de0,Why do edited scenes or CGI scenes use specifically green screen and not screen of any other colour?,0
498057,6183ddbf35ae7a401bea,Can I get a muscular body without protein shakes?,0
252252,315e4cc146112f162e8d,"If God controls everything, why do we need any type of Government?",0
462239,5a84165db5dcd9469164,"Are there any Non-Americans in the world, who would not leave their country and move to USA if given a chance?",0
282734,375ab33471c257a4b4a2,Whats the bonk.io user and passwords?,0
14468,02d8f112210cbfab933a,"What is the best definition of a ""serial killer""? Does someone have to kill more than two to qualify?",0
923404,b4f5a43861cc90bb8ccf,What do politicians use their law degree for? Does it help them get elected?,0
161582,1f980eabf57d3c0844b0,Why do all the Kannadigas from Old Mysore region hate Mangalore a lot?,1
